"anio","jurisdiccion_de_residencia_id","jurisdicion_residencia_nombre","edad_madre_grupo","instruccion_madre","tipo_de_parto_id","tipo_de_parto_nombre","semana_gestacion","intervalo_peso_al_nacer","sexo_id","Sexo","nacimientos_cantidad"
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",4
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",12
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",23
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",1
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","8.De 3500 y más",1,"masculino",3
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",22
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",104
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",251
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",195
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","9.Sin especificar",1,"masculino",1
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","7.42 y más","7.3000 a 3499",1,"masculino",2
2024,54,"Misiones","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","7.42 y más","8.De 3500 y más",1,"masculino",2
2024,54,"Misiones","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","4.28 a 31","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",2
2024,54,"Misiones","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",1
2024,54,"Misiones","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",8
2024,54,"Misiones","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",30
2024,54,"Misiones","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",19
2024,54,"Misiones","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","7.42 y más","8.De 3500 y más",1,"masculino",1
2024,54,"Misiones","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",2
2024,54,"Misiones","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",2
2024,54,"Misiones","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",1
2024,54,"Misiones","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",1
2024,54,"Misiones","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",6
2024,54,"Misiones","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",19
2024,54,"Misiones","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",10
2024,54,"Misiones","3.20 a 24","8.Sin especificar",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",3
2024,54,"Misiones","3.20 a 24","8.Sin especificar",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",3
2024,54,"Misiones","3.20 a 24","8.Sin especificar",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",4
2024,54,"Misiones","3.20 a 24","8.Sin especificar",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",1
2024,54,"Misiones","3.20 a 24","8.Sin especificar",1,"Simple","6.37 a 41","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","3.20 a 24","8.Sin especificar",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",8
2024,54,"Misiones","3.20 a 24","8.Sin especificar",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",35
2024,54,"Misiones","3.20 a 24","8.Sin especificar",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",47
2024,54,"Misiones","3.20 a 24","8.Sin especificar",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",45
2024,54,"Misiones","4.25 a 29","1.Sin instrucción",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","1.Sin instrucción",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",2
2024,54,"Misiones","4.25 a 29","1.Sin instrucción",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",4
2024,54,"Misiones","4.25 a 29","1.Sin instrucción",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",7
2024,54,"Misiones","4.25 a 29","1.Sin instrucción",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",4
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","3.24 a 27","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","4.28 a 31","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",4
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",2
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","8.De 3500 y más",1,"masculino",2
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",4
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",25
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",70
2024,54,"Misiones","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",68
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","4.28 a 31","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","4.28 a 31","5.2000 a 2499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","2.500 a 999",1,"masculino",1
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",2
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",9
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",6
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",6
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","8.De 3500 y más",1,"masculino",1
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",11
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",66
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",148
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",116
2024,54,"Misiones","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","7.42 y más","7.3000 a 3499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","3.24 a 27","2.500 a 999",1,"masculino",1
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","4.28 a 31","3.1000 a 1499",1,"masculino",3
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","4.28 a 31","4.1500 a 1999",1,"masculino",2
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",2
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",5
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",18
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",6
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","8.De 3500 y más",1,"masculino",1
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","4.1500 a 1999",1,"masculino",2
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",10
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",84
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",187
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",157
2024,54,"Misiones","4.25 a 29","4.Secundaria/Polimodal Incompleta",1,"Simple","7.42 y más","8.De 3500 y más",1,"masculino",2
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","2.22 a 23","2.500 a 999",1,"masculino",1
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","3.24 a 27","2.500 a 999",1,"masculino",1
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","2.500 a 999",1,"masculino",1
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","3.1000 a 1499",1,"masculino",2
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","4.1500 a 1999",1,"masculino",2
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","3.1000 a 1499",1,"masculino",2
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",8
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",18
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",20
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",13
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","8.De 3500 y más",1,"masculino",2
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","4.1500 a 1999",1,"masculino",2
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",21
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",89
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",289
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",230
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","9.Sin especificar",1,"masculino",1
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","4.28 a 31","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",14
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",22
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",9
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","8.De 3500 y más",1,"masculino",1
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","4.1500 a 1999",1,"masculino",2
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",24
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",124
2024,54,"Misiones","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",275
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",5
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",7
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",5
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","8.De 3500 y más",1,"masculino",2
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",29
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",105
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",78
2024,54,"Misiones","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","7.42 y más","8.De 3500 y más",1,"masculino",1
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","4.28 a 31","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","5.32 a 36","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",2
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",4
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",2
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",1
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",4
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",26
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",61
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",52
2024,54,"Misiones","4.25 a 29","8.Sin especificar",1,"Simple","7.42 y más","5.2000 a 2499",1,"masculino",1
2024,54,"Misiones","5.30 a 34","1.Sin instrucción",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",1
2024,54,"Misiones","5.30 a 34","1.Sin instrucción",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",4
2024,54,"Misiones","5.30 a 34","1.Sin instrucción",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",11
2024,54,"Misiones","5.30 a 34","1.Sin instrucción",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",6
2024,54,"Misiones","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","4.28 a 31","3.1000 a 1499",1,"masculino",2
2024,54,"Misiones","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",2
2024,54,"Misiones","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",7
2024,46,"La Rioja","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",1
2024,46,"La Rioja","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",5
2024,46,"La Rioja","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",9
2024,54,"Misiones","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",29
2024,54,"Misiones","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",66
2024,54,"Misiones","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",58
2024,54,"Misiones","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","7.42 y más","5.2000 a 2499",1,"masculino",1
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","3.24 a 27","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",5
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",5
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",5
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",3
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","8.De 3500 y más",1,"masculino",4
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",11
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",48
2024,54,"Misiones","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",109
2024,42,"La Pampa","5.30 a 34","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",2
2024,42,"La Pampa","5.30 a 34","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",1
2024,42,"La Pampa","5.30 a 34","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",6
2024,54,"Misiones","2.15 a 19","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","2.15 a 19","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",14
2024,54,"Misiones","2.15 a 19","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",103
2024,54,"Misiones","2.15 a 19","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",197
2024,54,"Misiones","2.15 a 19","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",103
2024,54,"Misiones","2.15 a 19","4.Secundaria/Polimodal Incompleta",1,"Simple","7.42 y más","7.3000 a 3499",1,"masculino",1
2024,54,"Misiones","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","3.24 a 27","2.500 a 999",1,"masculino",2
2024,54,"Misiones","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","3.24 a 27","3.1000 a 1499",1,"masculino",1
2024,54,"Misiones","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","4.1500 a 1999",1,"masculino",1
2024,54,"Misiones","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",3
2024,54,"Misiones","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",5
2024,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","5.30 a 34","8.Sin especificar",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",2
2024,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",1
2024,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",1
2024,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","6.2500 a 2999",1,"masculino",1
2024,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",1
2024,54,"Misiones","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",61
2024,54,"Misiones","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",37
2024,54,"Misiones","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","8.Sin especificar","7.3000 a 3499",1,"masculino",1
2024,30,"Entre Ríos","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",1
2024,30,"Entre Ríos","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",2
2024,18,"Corrientes","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",5
2024,54,"Misiones","2.15 a 19","8.Sin especificar",1,"Simple","4.28 a 31","2.500 a 999",1,"masculino",1
2024,2,"Ciudad Autónoma de Buenos Aires","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",2
2024,2,"Ciudad Autónoma de Buenos Aires","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",1
2024,2,"Ciudad Autónoma de Buenos Aires","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",17
2024,10,"Catamarca","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","7.3000 a 3499",2,"femenino",1
2024,10,"Catamarca","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","8.De 3500 y más",2,"femenino",1
2024,10,"Catamarca","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",1
2024,18,"Corrientes","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","2.500 a 999",2,"femenino",1
2024,38,"Jujuy","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",1,"masculino",39
2024,38,"Jujuy","3.20 a 24","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",1,"masculino",18
2024,54,"Misiones","7.40 a 44","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",2
2024,70,"San Juan","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","5.2000 a 2499",1,"masculino",4
2024,6,"Buenos Aires","4.25 a 29","8.Sin especificar",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",545
