PROVRES;TIPPARTO;SEXO;IMEDAD;ITIEMGEST;IMINSTRUC;IPESONAC;CUENTA
18;1;2;3.20 a 24;5.32 a 36;4.Secundaria/Polimodal Incompleta;4.1500 a 1999;7
18;1;2;3.20 a 24;5.32 a 36;4.Secundaria/Polimodal Incompleta;5.2000 a 2499;5
18;1;2;3.20 a 24;5.32 a 36;4.Secundaria/Polimodal Incompleta;8.De 3500 y más;2
18;1;2;3.20 a 24;5.32 a 36;5.Secundaria/Polimodal Completa;6.2500 a 2999;18
18;1;2;3.20 a 24;5.32 a 36;8.Sin especificar;3.1000 a 1499;1
18;1;2;3.20 a 24;5.32 a 36;8.Sin especificar;6.2500 a 2999;7
18;1;2;3.20 a 24;6.37 a 41;2.Primaria/C. EGB Incompleta;5.2000 a 2499;1
18;1;2;3.20 a 24;6.37 a 41;2.Primaria/C. EGB Incompleta;6.2500 a 2999;9
18;1;2;3.20 a 24;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;6
18;1;2;3.20 a 24;6.37 a 41;5.Secundaria/Polimodal Completa;4.1500 a 1999;1
18;1;2;3.20 a 24;6.37 a 41;5.Secundaria/Polimodal Completa;7.3000 a 3499;214
18;1;2;3.20 a 24;6.37 a 41;6.Terciaria/Universitaria Incompleta;6.2500 a 2999;10
18;1;2;3.20 a 24;6.37 a 41;7.Terciaria/Universitaria Completa;6.2500 a 2999;5
18;1;2;3.20 a 24;6.37 a 41;8.Sin especificar;4.1500 a 1999;1
18;1;2;3.20 a 24;6.37 a 41;8.Sin especificar;5.2000 a 2499;10
18;1;2;3.20 a 24;6.37 a 41;8.Sin especificar;8.De 3500 y más;115
18;1;2;3.20 a 24;7.42 y más;4.Secundaria/Polimodal Incompleta;7.3000 a 3499;1
18;1;2;4.25 a 29;2.22 a 23;6.Terciaria/Universitaria Incompleta;2.500 a 999;1
18;1;2;4.25 a 29;5.32 a 36;5.Secundaria/Polimodal Completa;4.1500 a 1999;6
18;1;2;4.25 a 29;5.32 a 36;5.Secundaria/Polimodal Completa;5.2000 a 2499;15
18;1;2;4.25 a 29;5.32 a 36;5.Secundaria/Polimodal Completa;6.2500 a 2999;18
18;1;2;4.25 a 29;5.32 a 36;5.Secundaria/Polimodal Completa;8.De 3500 y más;1
18;1;2;4.25 a 29;5.32 a 36;6.Terciaria/Universitaria Incompleta;3.1000 a 1499;1
18;1;2;4.25 a 29;5.32 a 36;8.Sin especificar;4.1500 a 1999;4
18;1;2;4.25 a 29;5.32 a 36;8.Sin especificar;5.2000 a 2499;3
18;1;2;4.25 a 29;5.32 a 36;8.Sin especificar;6.2500 a 2999;14
18;1;2;4.25 a 29;6.37 a 41;2.Primaria/C. EGB Incompleta;5.2000 a 2499;2
18;1;2;4.25 a 29;6.37 a 41;2.Primaria/C. EGB Incompleta;7.3000 a 3499;8
18;1;2;4.25 a 29;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;9
18;1;2;4.25 a 29;6.37 a 41;3.Primaria/C. EGB Completa;6.2500 a 2999;23
18;1;2;4.25 a 29;6.37 a 41;6.Terciaria/Universitaria Incompleta;5.2000 a 2499;3
18;1;2;4.25 a 29;6.37 a 41;6.Terciaria/Universitaria Incompleta;7.3000 a 3499;34
18;1;2;4.25 a 29;6.37 a 41;6.Terciaria/Universitaria Incompleta;8.De 3500 y más;13
18;1;2;4.25 a 29;6.37 a 41;7.Terciaria/Universitaria Completa;5.2000 a 2499;3
18;1;2;4.25 a 29;6.37 a 41;7.Terciaria/Universitaria Completa;6.2500 a 2999;41
18;1;2;4.25 a 29;6.37 a 41;7.Terciaria/Universitaria Completa;8.De 3500 y más;40
18;1;2;5.30 a 34;4.28 a 31;4.Secundaria/Polimodal Incompleta;2.500 a 999;1
18;1;2;5.30 a 34;4.28 a 31;6.Terciaria/Universitaria Incompleta;3.1000 a 1499;1
18;1;2;5.30 a 34;5.32 a 36;2.Primaria/C. EGB Incompleta;8.De 3500 y más;1
18;1;2;5.30 a 34;5.32 a 36;3.Primaria/C. EGB Completa;3.1000 a 1499;1
18;1;2;5.30 a 34;5.32 a 36;5.Secundaria/Polimodal Completa;4.1500 a 1999;8
18;1;2;5.30 a 34;5.32 a 36;5.Secundaria/Polimodal Completa;7.3000 a 3499;9
18;1;2;5.30 a 34;5.32 a 36;7.Terciaria/Universitaria Completa;3.1000 a 1499;1
18;1;2;5.30 a 34;5.32 a 36;7.Terciaria/Universitaria Completa;6.2500 a 2999;4
18;1;2;5.30 a 34;5.32 a 36;8.Sin especificar;4.1500 a 1999;2
18;1;2;5.30 a 34;5.32 a 36;8.Sin especificar;5.2000 a 2499;5
18;1;2;5.30 a 34;6.37 a 41;2.Primaria/C. EGB Incompleta;7.3000 a 3499;13
18;1;2;5.30 a 34;6.37 a 41;3.Primaria/C. EGB Completa;5.2000 a 2499;1
18;1;2;5.30 a 34;6.37 a 41;3.Primaria/C. EGB Completa;7.3000 a 3499;40
18;1;2;5.30 a 34;6.37 a 41;3.Primaria/C. EGB Completa;8.De 3500 y más;22
18;1;2;5.30 a 34;6.37 a 41;4.Secundaria/Polimodal Incompleta;6.2500 a 2999;27
18;1;2;5.30 a 34;6.37 a 41;6.Terciaria/Universitaria Incompleta;7.3000 a 3499;27
18;1;2;5.30 a 34;6.37 a 41;7.Terciaria/Universitaria Completa;7.3000 a 3499;113
18;1;2;6.35 a 39;4.28 a 31;3.Primaria/C. EGB Completa;2.500 a 999;1
18;1;2;6.35 a 39;5.32 a 36;4.Secundaria/Polimodal Incompleta;7.3000 a 3499;2
18;1;2;6.35 a 39;5.32 a 36;5.Secundaria/Polimodal Completa;4.1500 a 1999;2
18;1;2;6.35 a 39;5.32 a 36;5.Secundaria/Polimodal Completa;5.2000 a 2499;8
18;1;2;6.35 a 39;5.32 a 36;5.Secundaria/Polimodal Completa;6.2500 a 2999;1
18;1;2;6.35 a 39;5.32 a 36;5.Secundaria/Polimodal Completa;8.De 3500 y más;1
18;1;2;6.35 a 39;5.32 a 36;8.Sin especificar;4.1500 a 1999;2
18;1;2;6.35 a 39;6.37 a 41;1.Sin instrucción;6.2500 a 2999;1
18;1;2;6.35 a 39;6.37 a 41;2.Primaria/C. EGB Incompleta;5.2000 a 2499;1
18;1;2;6.35 a 39;6.37 a 41;2.Primaria/C. EGB Incompleta;7.3000 a 3499;6
18;1;2;6.35 a 39;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;6
18;1;2;6.35 a 39;6.37 a 41;3.Primaria/C. EGB Completa;6.2500 a 2999;8
18;1;2;6.35 a 39;6.37 a 41;4.Secundaria/Polimodal Incompleta;6.2500 a 2999;18
18;1;2;6.35 a 39;6.37 a 41;6.Terciaria/Universitaria Incompleta;7.3000 a 3499;13
18;1;2;6.35 a 39;6.37 a 41;6.Terciaria/Universitaria Incompleta;8.De 3500 y más;3
18;1;2;6.35 a 39;6.37 a 41;7.Terciaria/Universitaria Completa;4.1500 a 1999;1
18;1;2;6.35 a 39;6.37 a 41;7.Terciaria/Universitaria Completa;5.2000 a 2499;3
18;1;2;6.35 a 39;6.37 a 41;7.Terciaria/Universitaria Completa;6.2500 a 2999;33
18;1;2;6.35 a 39;6.37 a 41;7.Terciaria/Universitaria Completa;8.De 3500 y más;51
18;1;2;6.35 a 39;6.37 a 41;8.Sin especificar;7.3000 a 3499;58
18;1;2;7.40 a 44;5.32 a 36;8.Sin especificar;4.1500 a 1999;4
18;1;2;7.40 a 44;6.37 a 41;1.Sin instrucción;6.2500 a 2999;1
18;1;2;7.40 a 44;6.37 a 41;2.Primaria/C. EGB Incompleta;7.3000 a 3499;5
18;1;2;7.40 a 44;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;6
18;1;2;7.40 a 44;6.37 a 41;3.Primaria/C. EGB Completa;6.2500 a 2999;6
18;1;2;7.40 a 44;6.37 a 41;7.Terciaria/Universitaria Completa;5.2000 a 2499;2
18;1;2;7.40 a 44;6.37 a 41;7.Terciaria/Universitaria Completa;6.2500 a 2999;10
18;1;2;7.40 a 44;6.37 a 41;7.Terciaria/Universitaria Completa;8.De 3500 y más;16
18;1;2;8.De 45 y más;6.37 a 41;3.Primaria/C. EGB Completa;7.3000 a 3499;1
18;1;2;8.De 45 y más;6.37 a 41;4.Secundaria/Polimodal Incompleta;5.2000 a 2499;1
18;1;2;8.De 45 y más;6.37 a 41;5.Secundaria/Polimodal Completa;4.1500 a 1999;1
18;2;1;1.Menor de 15;5.32 a 36;4.Secundaria/Polimodal Incompleta;4.1500 a 1999;1
18;2;1;1.Menor de 15;5.32 a 36;4.Secundaria/Polimodal Incompleta;5.2000 a 2499;1
18;2;1;4.25 a 29;5.32 a 36;5.Secundaria/Polimodal Completa;4.1500 a 1999;3
18;2;1;4.25 a 29;5.32 a 36;5.Secundaria/Polimodal Completa;5.2000 a 2499;3
18;2;1;4.25 a 29;5.32 a 36;8.Sin especificar;4.1500 a 1999;1
18;2;1;4.25 a 29;5.32 a 36;8.Sin especificar;5.2000 a 2499;2
18;2;1;4.25 a 29;6.37 a 41;6.Terciaria/Universitaria Incompleta;5.2000 a 2499;1
18;2;1;5.30 a 34;5.32 a 36;5.Secundaria/Polimodal Completa;4.1500 a 1999;1
18;2;1;5.30 a 34;5.32 a 36;7.Terciaria/Universitaria Completa;6.2500 a 2999;2
18;2;1;5.30 a 34;6.37 a 41;4.Secundaria/Polimodal Incompleta;6.2500 a 2999;6
18;2;1;5.30 a 34;6.37 a 41;7.Terciaria/Universitaria Completa;7.3000 a 3499;1
18;2;1;6.35 a 39;5.32 a 36;4.Secundaria/Polimodal Incompleta;7.3000 a 3499;1
18;2;1;6.35 a 39;5.32 a 36;8.Sin especificar;4.1500 a 1999;1
18;2;1;6.35 a 39;6.37 a 41;6.Terciaria/Universitaria Incompleta;5.2000 a 2499;1
18;2;1;6.35 a 39;6.37 a 41;7.Terciaria/Universitaria Completa;6.2500 a 2999;1
18;2;2;2.15 a 19;6.37 a 41;4.Secundaria/Polimodal Incompleta;6.2500 a 2999;2
18;2;2;3.20 a 24;3.24 a 27;2.Primaria/C. EGB Incompleta;2.500 a 999;2
18;2;2;3.20 a 24;4.28 a 31;8.Sin especificar;3.1000 a 1499;3
18;2;2;3.20 a 24;5.32 a 36;5.Secundaria/Polimodal Completa;4.1500 a 1999;2
18;2;2;3.20 a 24;5.32 a 36;5.Secundaria/Polimodal Completa;5.2000 a 2499;2
18;2;2;3.20 a 24;5.32 a 36;8.Sin especificar;4.1500 a 1999;2
18;2;2;3.20 a 24;5.32 a 36;8.Sin especificar;5.2000 a 2499;2
18;2;2;3.20 a 24;6.37 a 41;3.Primaria/C. EGB Completa;5.2000 a 2499;1
18;2;2;3.20 a 24;6.37 a 41;3.Primaria/C. EGB Completa;6.2500 a 2999;2
18;2;2;3.20 a 24;6.37 a 41;4.Secundaria/Polimodal Incompleta;6.2500 a 2999;1
18;2;2;4.25 a 29;6.37 a 41;5.Secundaria/Polimodal Completa;6.2500 a 2999;1
18;2;2;5.30 a 34;5.32 a 36;3.Primaria/C. EGB Completa;5.2000 a 2499;1
18;2;2;5.30 a 34;5.32 a 36;3.Primaria/C. EGB Completa;6.2500 a 2999;1
18;2;2;5.30 a 34;5.32 a 36;4.Secundaria/Polimodal Incompleta;6.2500 a 2999;1
18;2;2;5.30 a 34;5.32 a 36;7.Terciaria/Universitaria Completa;4.1500 a 1999;3
18;2;2;5.30 a 34;5.32 a 36;7.Terciaria/Universitaria Completa;5.2000 a 2499;3
18;2;2;5.30 a 34;6.37 a 41;4.Secundaria/Polimodal Incompleta;7.3000 a 3499;1
18;2;2;5.30 a 34;6.37 a 41;8.Sin especificar;6.2500 a 2999;3
18;2;2;6.35 a 39;6.37 a 41;3.Primaria/C. EGB Completa;5.2000 a 2499;1
18;2;2;6.35 a 39;6.37 a 41;3.Primaria/C. EGB Completa;7.3000 a 3499;2
18;9;1;5.30 a 34;5.32 a 36;8.Sin especificar;6.2500 a 2999;1
22;1;1;1.Menor de 15;5.32 a 36;4.Secundaria/Polimodal Incompleta;4.1500 a 1999;3
22;1;1;1.Menor de 15;5.32 a 36;4.Secundaria/Polimodal Incompleta;5.2000 a 2499;3
22;1;1;1.Menor de 15;6.37 a 41;2.Primaria/C. EGB Incompleta;6.2500 a 2999;1
22;1;1;2.15 a 19;2.22 a 23;5.Secundaria/Polimodal Completa;2.500 a 999;1
22;1;1;2.15 a 19;4.28 a 31;4.Secundaria/Polimodal Incompleta;3.1000 a 1499;2
22;1;1;2.15 a 19;5.32 a 36;2.Primaria/C. EGB Incompleta;3.1000 a 1499;1
22;1;1;2.15 a 19;5.32 a 36;4.Secundaria/Polimodal Incompleta;4.1500 a 1999;11
22;1;1;2.15 a 19;5.32 a 36;4.Secundaria/Polimodal Incompleta;5.2000 a 2499;15
22;1;1;2.15 a 19;5.32 a 36;5.Secundaria/Polimodal Completa;6.2500 a 2999;3
22;1;1;2.15 a 19;5.32 a 36;8.Sin especificar;3.1000 a 1499;1
22;1;1;2.15 a 19;6.37 a 41;3.Primaria/C. EGB Completa;9.Sin especificar;1
22;1;1;2.15 a 19;6.37 a 41;4.Secundaria/Polimodal Incompleta;3.1000 a 1499;1
22;1;1;2.15 a 19;6.37 a 41;5.Secundaria/Polimodal Completa;5.2000 a 2499;7
22;1;1;2.15 a 19;6.37 a 41;5.Secundaria/Polimodal Completa;7.3000 a 3499;93
22;1;1;2.15 a 19;6.37 a 41;5.Secundaria/Polimodal Completa;8.De 3500 y más;61
22;1;1;2.15 a 19;6.37 a 41;6.Terciaria/Universitaria Incompleta;8.De 3500 y más;2
22;1;1;2.15 a 19;6.37 a 41;8.Sin especificar;5.2000 a 2499;1
22;1;1;2.15 a 19;6.37 a 41;8.Sin especificar;7.3000 a 3499;5
22;1;1;2.15 a 19;6.37 a 41;8.Sin especificar;8.De 3500 y más;6
22;1;1;3.20 a 24;1.Menos de 22;5.Secundaria/Polimodal Completa;1.Menor de 500;1
22;1;1;3.20 a 24;2.22 a 23;5.Secundaria/Polimodal Completa;2.500 a 999;1
22;1;1;3.20 a 24;3.24 a 27;4.Secundaria/Polimodal Incompleta;2.500 a 999;1
22;1;1;3.20 a 24;3.24 a 27;5.Secundaria/Polimodal Completa;2.500 a 999;4
22;1;1;3.20 a 24;3.24 a 27;7.Terciaria/Universitaria Completa;3.1000 a 1499;1
22;1;1;3.20 a 24;4.28 a 31;4.Secundaria/Polimodal Incompleta;6.2500 a 2999;1
22;1;1;3.20 a 24;5.32 a 36;3.Primaria/C. EGB Completa;7.3000 a 3499;1
22;1;1;3.20 a 24;5.32 a 36;7.Terciaria/Universitaria Completa;5.2000 a 2499;1
22;1;1;3.20 a 24;6.37 a 41;2.Primaria/C. EGB Incompleta;6.2500 a 2999;15
22;1;1;3.20 a 24;6.37 a 41;2.Primaria/C. EGB Incompleta;9.Sin especificar;1
22;1;1;3.20 a 24;6.37 a 41;4.Secundaria/Polimodal Incompleta;7.3000 a 3499;203
22;1;1;3.20 a 24;6.37 a 41;5.Secundaria/Polimodal Completa;4.1500 a 1999;1
22;1;1;3.20 a 24;6.37 a 41;5.Secundaria/Polimodal Completa;5.2000 a 2499;13
22;1;1;3.20 a 24;6.37 a 41;5.Secundaria/Polimodal Completa;7.3000 a 3499;289
22;1;1;3.20 a 24;6.37 a 41;5.Secundaria/Polimodal Completa;8.De 3500 y más;211
22;1;1;3.20 a 24;6.37 a 41;6.Terciaria/Universitaria Incompleta;6.2500 a 2999;19
22;1;1;3.20 a 24;6.37 a 41;7.Terciaria/Universitaria Completa;3.1000 a 1499;1
22;1;1;3.20 a 24;7.42 y más;4.Secundaria/Polimodal Incompleta;8.De 3500 y más;5
22;1;1;3.20 a 24;7.42 y más;5.Secundaria/Polimodal Completa;6.2500 a 2999;1
22;1;1;3.20 a 24;8.Sin especificar;3.Primaria/C. EGB Completa;8.De 3500 y más;1
22;1;1;3.20 a 24;8.Sin especificar;6.Terciaria/Universitaria Incompleta;7.3000 a 3499;1
22;1;1;4.25 a 29;3.24 a 27;5.Secundaria/Polimodal Completa;2.500 a 999;4
22;1;1;4.25 a 29;3.24 a 27;6.Terciaria/Universitaria Incompleta;2.500 a 999;1
22;1;1;4.25 a 29;4.28 a 31;4.Secundaria/Polimodal Incompleta;4.1500 a 1999;1
22;1;1;4.25 a 29;4.28 a 31;5.Secundaria/Polimodal Completa;3.1000 a 1499;6
22;1;1;4.25 a 29;4.28 a 31;7.Terciaria/Universitaria Completa;2.500 a 999;1
22;1;1;4.25 a 29;5.32 a 36;1.Sin instrucción;5.2000 a 2499;1
22;1;1;4.25 a 29;5.32 a 36;4.Secundaria/Polimodal Incompleta;7.3000 a 3499;1
22;1;1;4.25 a 29;5.32 a 36;6.Terciaria/Universitaria Incompleta;6.2500 a 2999;5
22;1;1;4.25 a 29;5.32 a 36;8.Sin especificar;6.2500 a 2999;2
22;1;1;4.25 a 29;6.37 a 41;2.Primaria/C. EGB Incompleta;5.2000 a 2499;1
22;1;1;4.25 a 29;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;26
22;1;1;4.25 a 29;6.37 a 41;3.Primaria/C. EGB Completa;9.Sin especificar;2
22;1;1;4.25 a 29;6.37 a 41;5.Secundaria/Polimodal Completa;7.3000 a 3499;303
22;1;1;4.25 a 29;6.37 a 41;6.Terciaria/Universitaria Incompleta;4.1500 a 1999;1
22;1;1;4.25 a 29;6.37 a 41;6.Terciaria/Universitaria Incompleta;5.2000 a 2499;2
22;1;1;4.25 a 29;6.37 a 41;6.Terciaria/Universitaria Incompleta;8.De 3500 y más;53
22;1;1;4.25 a 29;6.37 a 41;7.Terciaria/Universitaria Completa;6.2500 a 2999;46
22;1;1;4.25 a 29;6.37 a 41;8.Sin especificar;7.3000 a 3499;20
22;1;1;4.25 a 29;7.42 y más;5.Secundaria/Polimodal Completa;8.De 3500 y más;2
22;1;1;4.25 a 29;7.42 y más;6.Terciaria/Universitaria Incompleta;8.De 3500 y más;1
22;1;1;4.25 a 29;8.Sin especificar;3.Primaria/C. EGB Completa;8.De 3500 y más;1
22;1;1;5.30 a 34;3.24 a 27;2.Primaria/C. EGB Incompleta;2.500 a 999;1
22;1;1;5.30 a 34;3.24 a 27;7.Terciaria/Universitaria Completa;2.500 a 999;1
22;1;1;5.30 a 34;4.28 a 31;2.Primaria/C. EGB Incompleta;3.1000 a 1499;2
22;1;1;5.30 a 34;4.28 a 31;3.Primaria/C. EGB Completa;2.500 a 999;2
22;1;1;5.30 a 34;4.28 a 31;6.Terciaria/Universitaria Incompleta;3.1000 a 1499;1
22;1;1;5.30 a 34;5.32 a 36;2.Primaria/C. EGB Incompleta;6.2500 a 2999;2
22;1;1;5.30 a 34;5.32 a 36;3.Primaria/C. EGB Completa;3.1000 a 1499;2
22;1;1;5.30 a 34;5.32 a 36;5.Secundaria/Polimodal Completa;4.1500 a 1999;6
22;1;1;5.30 a 34;5.32 a 36;5.Secundaria/Polimodal Completa;5.2000 a 2499;7
22;1;1;5.30 a 34;5.32 a 36;5.Secundaria/Polimodal Completa;7.3000 a 3499;1
22;1;1;5.30 a 34;5.32 a 36;5.Secundaria/Polimodal Completa;8.De 3500 y más;1
22;1;1;5.30 a 34;5.32 a 36;6.Terciaria/Universitaria Incompleta;6.2500 a 2999;4
22;1;1;5.30 a 34;5.32 a 36;7.Terciaria/Universitaria Completa;3.1000 a 1499;1
22;1;1;5.30 a 34;6.37 a 41;1.Sin instrucción;6.2500 a 2999;4
22;1;1;5.30 a 34;6.37 a 41;2.Primaria/C. EGB Incompleta;7.3000 a 3499;33
22;1;1;5.30 a 34;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;31
22;1;1;5.30 a 34;6.37 a 41;3.Primaria/C. EGB Completa;5.2000 a 2499;8
22;1;1;5.30 a 34;6.37 a 41;3.Primaria/C. EGB Completa;6.2500 a 2999;45
22;1;1;5.30 a 34;6.37 a 41;3.Primaria/C. EGB Completa;8.De 3500 y más;65
22;1;1;5.30 a 34;6.37 a 41;4.Secundaria/Polimodal Incompleta;3.1000 a 1499;1
22;1;1;5.30 a 34;6.37 a 41;4.Secundaria/Polimodal Incompleta;6.2500 a 2999;45
22;1;1;5.30 a 34;6.37 a 41;6.Terciaria/Universitaria Incompleta;5.2000 a 2499;4
22;1;1;5.30 a 34;6.37 a 41;6.Terciaria/Universitaria Incompleta;7.3000 a 3499;35
22;1;1;5.30 a 34;6.37 a 41;6.Terciaria/Universitaria Incompleta;8.De 3500 y más;39
22;1;1;5.30 a 34;6.37 a 41;7.Terciaria/Universitaria Completa;5.2000 a 2499;8
22;1;1;5.30 a 34;6.37 a 41;7.Terciaria/Universitaria Completa;7.3000 a 3499;148
22;1;1;5.30 a 34;6.37 a 41;7.Terciaria/Universitaria Completa;8.De 3500 y más;105
22;1;1;5.30 a 34;6.37 a 41;7.Terciaria/Universitaria Completa;9.Sin especificar;2
22;1;1;5.30 a 34;7.42 y más;2.Primaria/C. EGB Incompleta;8.De 3500 y más;1
22;1;1;6.35 a 39;3.24 a 27;5.Secundaria/Polimodal Completa;2.500 a 999;1
22;1;1;6.35 a 39;4.28 a 31;5.Secundaria/Polimodal Completa;3.1000 a 1499;2
22;1;1;6.35 a 39;4.28 a 31;7.Terciaria/Universitaria Completa;2.500 a 999;1
22;1;1;6.35 a 39;5.32 a 36;4.Secundaria/Polimodal Incompleta;5.2000 a 2499;2
22;1;1;6.35 a 39;5.32 a 36;5.Secundaria/Polimodal Completa;6.2500 a 2999;6
22;1;1;6.35 a 39;6.37 a 41;2.Primaria/C. EGB Incompleta;5.2000 a 2499;4
22;1;1;6.35 a 39;6.37 a 41;2.Primaria/C. EGB Incompleta;6.2500 a 2999;9
22;1;1;6.35 a 39;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;9
22;1;1;6.35 a 39;6.37 a 41;3.Primaria/C. EGB Completa;9.Sin especificar;1
22;1;1;6.35 a 39;6.37 a 41;5.Secundaria/Polimodal Completa;7.3000 a 3499;96
22;1;1;6.35 a 39;6.37 a 41;6.Terciaria/Universitaria Incompleta;8.De 3500 y más;16
22;1;1;6.35 a 39;6.37 a 41;7.Terciaria/Universitaria Completa;6.2500 a 2999;38
22;1;1;7.40 a 44;3.24 a 27;6.Terciaria/Universitaria Incompleta;2.500 a 999;1
22;1;1;7.40 a 44;4.28 a 31;7.Terciaria/Universitaria Completa;2.500 a 999;1
22;1;1;7.40 a 44;5.32 a 36;2.Primaria/C. EGB Incompleta;6.2500 a 2999;1
22;1;1;7.40 a 44;6.37 a 41;2.Primaria/C. EGB Incompleta;5.2000 a 2499;1
22;1;1;7.40 a 44;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;6
22;1;1;7.40 a 44;6.37 a 41;3.Primaria/C. EGB Completa;6.2500 a 2999;9
22;1;1;7.40 a 44;6.37 a 41;5.Secundaria/Polimodal Completa;7.3000 a 3499;31
22;1;1;7.40 a 44;6.37 a 41;6.Terciaria/Universitaria Incompleta;7.3000 a 3499;2
22;1;1;7.40 a 44;6.37 a 41;7.Terciaria/Universitaria Completa;6.2500 a 2999;14
22;1;1;8.De 45 y más;4.28 a 31;7.Terciaria/Universitaria Completa;3.1000 a 1499;1
22;1;1;8.De 45 y más;5.32 a 36;7.Terciaria/Universitaria Completa;6.2500 a 2999;1
22;1;1;8.De 45 y más;6.37 a 41;5.Secundaria/Polimodal Completa;6.2500 a 2999;1
22;1;1;8.De 45 y más;6.37 a 41;7.Terciaria/Universitaria Completa;7.3000 a 3499;2
22;1;1;9.Sin especificar;6.37 a 41;3.Primaria/C. EGB Completa;7.3000 a 3499;2
22;1;1;9.Sin especificar;6.37 a 41;4.Secundaria/Polimodal Incompleta;7.3000 a 3499;1
22;1;1;9.Sin especificar;6.37 a 41;4.Secundaria/Polimodal Incompleta;8.De 3500 y más;1
22;1;2;1.Menor de 15;6.37 a 41;2.Primaria/C. EGB Incompleta;7.3000 a 3499;1
22;1;2;1.Menor de 15;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;2
22;1;2;1.Menor de 15;6.37 a 41;3.Primaria/C. EGB Completa;6.2500 a 2999;2
22;1;2;1.Menor de 15;6.37 a 41;4.Secundaria/Polimodal Incompleta;6.2500 a 2999;5
22;1;2;1.Menor de 15;6.37 a 41;8.Sin especificar;7.3000 a 3499;4
22;1;2;2.15 a 19;5.32 a 36;2.Primaria/C. EGB Incompleta;5.2000 a 2499;2
22;1;2;2.15 a 19;5.32 a 36;2.Primaria/C. EGB Incompleta;6.2500 a 2999;3
22;1;2;2.15 a 19;5.32 a 36;3.Primaria/C. EGB Completa;3.1000 a 1499;1
22;1;2;2.15 a 19;5.32 a 36;5.Secundaria/Polimodal Completa;7.3000 a 3499;1
22;1;2;2.15 a 19;5.32 a 36;6.Terciaria/Universitaria Incompleta;6.2500 a 2999;1
22;1;2;2.15 a 19;5.32 a 36;8.Sin especificar;4.1500 a 1999;1
22;1;2;2.15 a 19;6.37 a 41;1.Sin instrucción;6.2500 a 2999;1
22;1;2;2.15 a 19;6.37 a 41;5.Secundaria/Polimodal Completa;3.1000 a 1499;1
22;1;2;2.15 a 19;6.37 a 41;7.Terciaria/Universitaria Completa;5.2000 a 2499;1
22;1;2;2.15 a 19;6.37 a 41;7.Terciaria/Universitaria Completa;8.De 3500 y más;1
22;1;2;2.15 a 19;8.Sin especificar;4.Secundaria/Polimodal Incompleta;7.3000 a 3499;1
22;1;2;3.20 a 24;4.28 a 31;4.Secundaria/Polimodal Incompleta;5.2000 a 2499;1
22;1;2;3.20 a 24;4.28 a 31;5.Secundaria/Polimodal Completa;3.1000 a 1499;5
22;1;2;3.20 a 24;5.32 a 36;5.Secundaria/Polimodal Completa;4.1500 a 1999;10
22;1;2;3.20 a 24;5.32 a 36;5.Secundaria/Polimodal Completa;5.2000 a 2499;9
22;1;2;3.20 a 24;5.32 a 36;5.Secundaria/Polimodal Completa;8.De 3500 y más;2
22;1;2;3.20 a 24;5.32 a 36;6.Terciaria/Universitaria Incompleta;5.2000 a 2499;7
22;1;2;3.20 a 24;5.32 a 36;6.Terciaria/Universitaria Incompleta;6.2500 a 2999;1
22;1;2;3.20 a 24;5.32 a 36;8.Sin especificar;6.2500 a 2999;3
22;1;2;3.20 a 24;6.37 a 41;1.Sin instrucción;6.2500 a 2999;3
22;1;2;3.20 a 24;6.37 a 41;2.Primaria/C. EGB Incompleta;5.2000 a 2499;4
22;1;2;3.20 a 24;6.37 a 41;2.Primaria/C. EGB Incompleta;7.3000 a 3499;30
22;1;2;3.20 a 24;6.37 a 41;2.Primaria/C. EGB Incompleta;8.De 3500 y más;13
22;1;2;3.20 a 24;6.37 a 41;3.Primaria/C. EGB Completa;6.2500 a 2999;53
22;1;2;3.20 a 24;6.37 a 41;4.Secundaria/Polimodal Incompleta;9.Sin especificar;1
22;1;2;3.20 a 24;6.37 a 41;7.Terciaria/Universitaria Completa;5.2000 a 2499;2
22;1;2;3.20 a 24;6.37 a 41;7.Terciaria/Universitaria Completa;6.2500 a 2999;20
22;1;2;3.20 a 24;6.37 a 41;7.Terciaria/Universitaria Completa;8.De 3500 y más;11
22;1;2;3.20 a 24;7.42 y más;5.Secundaria/Polimodal Completa;7.3000 a 3499;2
22;1;2;3.20 a 24;8.Sin especificar;4.Secundaria/Polimodal Incompleta;8.De 3500 y más;1
22;1;2;4.25 a 29;2.22 a 23;4.Secundaria/Polimodal Incompleta;2.500 a 999;1
22;1;2;4.25 a 29;4.28 a 31;4.Secundaria/Polimodal Incompleta;2.500 a 999;1
22;1;2;4.25 a 29;4.28 a 31;7.Terciaria/Universitaria Completa;3.1000 a 1499;1
